,Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
174,FOX,29.25,,-0.2361381207395393,0.2773109243697479,-0.1655169238936562,0.42647058823529416,-0.0425531675785936,0.39075630252100846,
175,FOXA,31.540000915527344,,-0.2418795688371153,0.2710084033613445,-0.173049527780331,0.38865546218487396,-0.0433727707682894,0.38235294117647056,
176,FRC,140.61000061035156,,-0.3030442652674433,0.16596638655462187,-0.1007213635908076,0.5966386554621849,-0.0509584426642982,0.33403361344537813,
177,FRT,93.05999755859376,,-0.2044172286213497,0.3445378151260504,-0.2052833428664114,0.3088235294117647,-0.087937565361972,0.19117647058823528,
178,FTI,9.260000228881836,,0.1887035011845027,0.8739495798319328,0.2297476720943567,0.9852941176470589,0.1036948569676136,0.9852941176470589,
179,FTNT,53.59000015258789,,-0.1345843237281082,0.4726890756302521,-0.2075298752325942,0.29411764705882354,0.0793554583206881,0.957983193277311,
180,FTV,61.900001525878906,,-0.1296932735533758,0.4852941176470588,0.0383428965970906,0.8760504201680672,-0.0185507876106954,0.5357142857142857,
181,GD,226.67999267578125,,0.1425354000085215,0.8361344537815125,-0.064118736852291,0.6911764705882354,0.0094855916057702,0.7436974789915967,
182,GE,67.44000244140625,,-0.3581245013199862,0.12184873949579832,-0.2443068008913584,0.19537815126050423,-0.0642504885970727,0.27521008403361347,
183,GILD,65.44999694824219,,0.0062086186412915,0.7121848739495799,0.0988582260765398,0.9411764705882354,0.044206461590914,0.8928571428571429,
184,GIS,77.69000244140625,,0.295045061801522,0.9243697478991596,0.1217827461544757,0.9516806722689075,0.0317396984433806,0.8403361344537815,
185,GL,106.5199966430664,,0.1412559809150212,0.8340336134453782,0.0517024021390512,0.8886554621848739,0.0927368996186007,0.9810924369747899,
186,GLW,31.31999969482422,,-0.1275647811322302,0.4894957983193277,-0.0755031733886881,0.6638655462184875,-0.044830777055789,0.37184873949579833,
187,GM,34.84000015258789,,-0.3812979179097481,0.10294117647058824,-0.0981523329246936,0.6050420168067226,-0.0999741416536767,0.14705882352941177,
188,GOOG,102.22000122070312,,-0.2655844149437257,0.22899159663865545,-0.2509434363109208,0.17647058823529413,-0.0489393558982536,0.34873949579831937,
189,GOOGL,101.43000030517578,,-0.2714670794859851,0.2184873949579832,-0.2535792410810784,0.16806722689075632,-0.0503697909970142,0.338235294117647,
190,GPC,157.50999450683594,,0.2892811833448188,0.9222689075630253,0.2342852476154314,0.9873949579831932,0.0007624062370724,0.680672268907563,
191,GPN,117.20999908447266,,-0.2611353093079754,0.2310924369747899,-0.1259049783924905,0.5357142857142857,-0.0704374531148102,0.2563025210084034,
192,GPS,9.720000267028809,,-0.5664617912981663,0.01680672268907563,-0.2371014559143662,0.21008403361344538,0.0834984547737344,0.9684873949579833,
193,GRMN,83.1500015258789,,-0.4545426017968312,0.052521008403361345,-0.2676628056470662,0.14705882352941177,-0.0450026493537583,0.3697478991596639,
194,GS,309.0,,-0.189112710020344,0.36764705882352944,-0.0028981533947391,0.8046218487394958,-0.0535697594337259,0.31932773109243695,
195,GWW,518.760009765625,,0.2632975171596509,0.9117647058823529,0.0016239306569824,0.8172268907563026,-0.0759529974957539,0.2373949579831933,
196,HAL,29.239999771118164,,0.2662746795714475,0.9138655462184875,-0.2200579297295245,0.25,-0.0094851179642129,0.6176470588235294,
197,HAS,68.29000091552734,,-0.2110897554035536,0.33613445378151263,-0.1800569944631516,0.36134453781512604,-0.1203142685603971,0.07352941176470588,
198,HBAN,13.720000267028809,,-0.1026106664507578,0.5294117647058824,0.0140334727414146,0.8340336134453782,0.0532095282159705,0.907563025210084,
199,HBI,7.820000171661377,,-0.5207082307563805,0.025210084033613446,-0.4342590962291504,0.0273109243697479,-0.0712588953914425,0.25420168067226895,
200,HCA,202.5399932861328,,-0.1557200157665713,0.4411764705882353,-0.1999328177146173,0.31512605042016806,0.0118318130059002,0.7647058823529411,
